graphNodes,density,expNo,delta,compressionRatio,executionTime,readTime,writeTime,mergeTime,cores
2048,90,1,0.8,2.978659,0.38,0.0718,0.4746,0.0372,128
2048,90,1,0.9,3.278419,0.3081,0.1042,0.2251,0.0174,8
2048,90,1,0.9,3.278339,0.1962,0.0814,0.1697,0.0191,16
2048,90,1,0.9,3.278231,0.1784,0.0644,0.174,0.0203,24
2048,90,1,0.9,3.278231,0.1672,0.0565,0.1799,0.0209,32
2048,90,1,0.9,3.276427,0.1656,0.0504,0.1831,0.021,40
2048,90,1,0.9,3.275179,0.1739,0.0538,0.2103,0.0224,48
2048,90,1,0.9,3.276976,0.1871,0.0529,0.2162,0.0236,56
2048,90,1,0.9,3.276194,0.1812,0.0514,0.2053,0.0265,64
2048,90,1,0.9,3.276575,0.1869,0.0402,0.2147,0.0264,72
2048,90,1,0.9,3.27738,0.1937,0.0496,0.243,0.0281,80
2048,90,1,0.9,3.275998,0.2067,0.0527,0.2344,0.0303,88
2048,90,1,0.9,3.275046,0.2179,0.0496,0.2607,0.032,96
2048,90,1,0.9,3.277497,0.2371,0.0498,0.3148,0.0344,104
2048,90,1,0.9,3.275901,0.2543,0.0592,0.4083,0.0443,112
2048,90,1,0.9,3.276939,0.3679,0.1099,0.4092,0.034,120
2048,90,1,0.9,3.278692,0.5942,0.1174,0.4985,0.047,128
2048,90,1,1,3.463284,0.3099,0.104,0.1577,0.0176,8
2048,90,1,1,3.464631,0.2313,0.0665,0.1627,0.0188,16
2048,90,1,1,3.461546,0.3268,0.0645,0.2604,0.0365,24
2048,90,1,1,3.462156,0.2242,0.0679,0.1733,0.0201,32
2048,90,1,1,3.462553,0.2112,0.055,0.1774,0.0197,40
2048,90,1,1,3.464409,0.2135,0.0527,0.1813,0.0227,48
2048,90,1,1,3.464482,0.2246,0.0531,0.1899,0.0251,56
2048,90,1,1,3.463986,0.2206,0.0465,0.2031,0.0245,64
2048,90,1,1,3.462794,0.2313,0.0397,0.2226,0.0274,72
2048,90,1,1,3.465092,0.2367,0.0501,0.2521,0.0275,80
2048,90,1,1,3.464714,0.3618,0.052,0.2556,0.0308,88
2048,90,1,1,3.46486,0.2579,0.0545,0.2762,0.0304,96
2048,90,1,1,3.461366,0.2918,0.0462,0.3534,0.0341,104
2048,90,1,1,3.464418,0.4844,0.2411,0.4089,0.0321,112
2048,90,1,1,3.462439,0.2897,0.0521,0.3829,0.0339,120
2048,90,1,1,3.46556,0.456,0.0974,0.5,0.0363,128
2048,90,1,0.5,2.203922,0.2321,0.1052,0.2926,0.022,8
2048,90,1,0.5,2.204072,0.1246,0.0662,0.243,0.0234,16
2048,90,1,0.5,2.204072,0.1235,0.0628,0.253,0.0256,24
2048,90,1,0.5,2.205363,0.1424,0.0555,0.3054,0.0244,32
2048,90,1,0.5,2.204331,0.1395,0.0642,0.546,0.0258,40
2048,90,1,0.5,2.204771,1.5268,0.0528,3.0468,0.0515,48
2048,90,1,0.5,2.203821,0.2137,0.0528,0.462,0.0288,56
2048,90,1,0.5,2.205162,0.1433,0.0666,0.2928,0.0285,64
2048,90,1,0.5,2.204505,0.1356,0.0492,0.306,0.0301,72
2048,90,1,0.5,2.204462,0.1507,0.0506,0.3364,0.0304,80
2048,90,1,0.5,2.204215,0.1599,0.0541,0.3395,0.0314,88
2048,90,1,0.5,2.2033,0.1672,0.0499,0.3637,0.0393,96
2048,90,1,0.5,2.204308,0.1715,0.036,0.4209,0.0345,104
2048,90,1,0.5,2.202915,0.5494,0.1686,0.4914,0.2636,112
2048,90,1,0.5,2.20359,0.2655,0.0692,0.5029,0.0395,120
2048,90,1,0.5,2.203135,0.7136,0.1013,0.5826,0.3123,128
2048,90,1,0.6,2.511379,0.1808,0.1061,0.2084,0.0206,8
2048,90,1,0.6,2.511379,0.1301,0.0672,0.2159,0.0222,16
2048,90,1,0.6,2.513315,0.1238,0.061,0.2234,0.0247,24
2048,90,1,0.6,2.512459,0.1272,0.0598,0.2276,0.0232,32
2048,90,1,0.6,2.511534,0.1249,0.0551,0.2422,0.0224,40
2048,90,1,0.6,2.511698,0.4306,0.0533,0.6572,0.0958,48
2048,90,1,0.6,2.512109,0.1281,0.0509,0.2608,0.0253,56
2048,90,1,0.6,2.513027,0.1421,0.053,0.26,0.0283,64
2048,90,1,0.6,2.511284,0.1395,0.0505,0.2771,0.0279,72
2048,90,1,0.6,2.512783,0.1486,0.0503,0.2941,0.0296,80
2048,90,1,0.6,2.512549,0.1734,0.0641,0.2942,0.0316,88
2048,90,1,0.6,2.511315,0.1701,0.0517,0.3339,0.0316,96
2048,90,1,0.6,2.511947,0.1914,0.0576,0.3881,0.0329,104
2048,90,1,0.6,2.510632,0.189,0.0516,0.4199,0.0342,112
2048,90,1,0.6,2.510981,0.584,0.0832,1.6839,0.0399,120
2048,90,1,0.6,2.512315,0.502,0.1013,0.5906,0.0537,128
2048,90,1,0.7,2.743311,0.1887,0.1055,0.1874,0.0198,8
2048,90,1,0.7,2.745776,0.4015,0.0635,0.4637,0.0209,16
2048,90,1,0.7,2.744173,0.1371,0.0658,0.205,0.0224,24
2048,90,1,0.7,2.74213,0.14,0.0547,0.2105,0.0363,32
2048,90,1,0.7,2.742343,0.1496,0.062,0.2217,0.0234,40
2048,90,1,0.7,2.743383,0.1389,0.0523,0.2572,0.0233,48
2048,90,1,0.7,2.743601,0.1392,0.0444,0.2382,0.0253,56
2048,90,1,0.7,2.744979,0.1407,0.0516,0.242,0.0262,64
2048,90,1,0.7,2.743001,0.1495,0.048,0.2541,0.0269,72
2048,90,1,0.7,2.742949,0.1791,0.0509,0.2753,0.0416,80
2048,90,1,0.7,2.743224,0.1664,0.0516,0.2866,0.0315,88
2048,90,1,0.7,2.745808,0.1664,0.0532,0.2899,0.0293,96
2048,90,1,0.7,2.742594,0.1901,0.0548,0.3657,0.0312,104
2048,90,1,0.7,2.743515,0.2065,0.0357,0.4158,0.0341,112
2048,90,1,0.7,2.743032,0.2829,0.0383,0.4455,0.0385,120
2048,90,1,0.7,2.741554,0.4352,0.0968,0.549,0.0638,128
2048,90,1,0.8,2.978843,0.2039,0.1049,0.1765,0.0185,8
2048,90,1,0.8,2.979398,0.1522,0.0667,0.1835,0.021,16
2048,90,1,0.8,2.979398,0.2132,0.06,0.2603,0.0208,24
2048,90,1,0.8,2.980644,0.1408,0.0547,0.1998,0.0209,32
2048,90,1,0.8,2.978375,0.1511,0.06,0.2019,0.0222,40
2048,90,1,0.8,2.980912,0.1431,0.0526,0.2239,0.0223,48
2048,90,1,0.8,2.980705,0.1496,0.05,0.2227,0.0239,56
2048,90,1,0.8,2.977976,0.1525,0.0466,0.2244,0.0255,64
2048,90,1,0.8,2.979677,0.1563,0.0522,0.2366,0.0254,72
2048,90,1,0.8,2.980924,0.2005,0.0512,0.2907,0.0408,80
2048,90,1,0.8,2.980484,0.1737,0.0377,0.2559,0.0298,88
2048,90,1,0.8,2.981134,0.1922,0.0542,0.2828,0.0311,96
2048,90,1,0.8,2.978485,0.2635,0.0503,0.3278,0.0317,104
2048,90,1,0.8,2.978464,0.2359,0.0691,0.4137,0.0332,112
2048,90,1,0.8,2.980197,0.2448,0.0652,0.3625,0.0351,120
2048,90,1,0.8,2.97877,0.7911,0.1162,0.4683,0.0508,128
2048,90,1,0.9,3.276834,0.2464,0.1041,0.1615,0.0172,8
2048,90,1,0.9,3.276834,0.2258,0.0646,0.2083,0.0195,16
2048,90,1,0.9,3.278157,0.1726,0.0616,0.1772,0.0205,24
2048,90,1,0.9,3.277895,0.1714,0.0573,0.1786,0.0209,32
2048,90,1,0.9,3.277223,0.1677,0.0544,0.1852,0.0211,40
2048,90,1,0.9,3.276154,0.1754,0.0516,0.202,0.0252,48
2048,90,1,0.9,3.276026,0.18,0.046,0.2026,0.0241,56
2048,90,1,0.9,3.276922,0.1759,0.0491,0.2081,0.025,64
2048,90,1,0.9,3.275938,0.1843,0.0513,0.2113,0.0266,72
2048,90,1,0.9,3.278165,0.1948,0.0505,0.2519,0.0277,80
2048,90,1,0.9,3.277989,0.2079,0.053,0.2297,0.0292,88
2048,90,1,0.9,3.277377,0.2212,0.0529,0.257,0.0295,96
2048,90,1,0.9,3.275028,0.2416,0.0563,0.3218,0.0333,104
2048,90,1,0.9,3.277852,0.2539,0.0473,0.4168,0.0403,112
2048,90,1,0.9,3.276646,0.3401,0.0847,0.3853,0.0339,120
2048,90,1,0.9,3.275068,0.863,0.0612,0.5404,0.0477,128
2048,90,1,1,3.462292,0.3848,0.1031,0.2346,0.0173,8
2048,90,1,1,3.462731,0.26,0.0667,0.1905,0.0187,16
2048,90,1,1,3.462731,0.221,0.063,0.1699,0.0198,24
2048,90,1,1,3.464723,0.2262,0.0687,0.1743,0.0203,32
2048,90,1,1,3.463782,0.2491,0.0571,0.2135,0.0202,40
2048,90,1,1,3.462327,0.3021,0.138,0.1807,0.024,48
2048,90,1,1,3.465111,0.2267,0.0542,0.205,0.023,56
2048,90,1,1,3.463382,0.2173,0.0516,0.2032,0.0258,64
2048,90,1,1,3.46431,0.2274,0.0501,0.2197,0.0259,72
2048,90,1,1,3.46425,0.2362,0.0493,0.2577,0.0281,80
2048,90,1,1,3.462347,0.3447,0.0528,0.3152,0.0301,88
2048,90,1,1,3.463789,0.2712,0.0629,0.2809,0.0287,96
2048,90,1,1,3.462797,0.27,0.0494,0.3552,0.0312,104
2048,90,1,1,3.46438,0.2919,0.0617,0.419,0.0324,112
2048,90,1,1,3.464319,0.3549,0.074,0.4126,0.0355,120
2048,90,1,1,3.464285,0.6441,0.0864,0.5552,0.048,128
2048,95,1,0.5,2.868683,0.2806,0.1096,0.1913,0.1214,8
2048,95,1,0.5,2.868683,0.1262,0.0676,0.2041,0.0209,16
2048,95,1,0.5,2.868501,0.1336,0.0791,0.208,0.0217,24
2048,95,1,0.5,2.86671,0.1733,0.0581,0.2165,0.0215,32
2048,95,1,0.5,2.866566,0.1191,0.0585,0.227,0.0219,40
2048,95,1,0.5,2.867044,0.1223,0.0555,0.2455,0.0234,48
2048,95,1,0.5,2.866896,0.128,0.0541,0.2527,0.0252,56
2048,95,1,0.5,2.869609,0.1243,0.052,0.2464,0.0241,64
2048,95,1,0.5,2.869609,0.1596,0.0623,0.261,0.0261,72
2048,95,1,0.5,2.867535,0.1455,0.0525,0.2751,0.0294,80
2048,95,1,0.5,2.866075,0.1576,0.0543,0.2889,0.0323,88
2048,95,1,0.5,2.866991,0.1657,0.0382,0.3235,0.0298,96
2048,95,1,0.5,2.867593,0.1796,0.0539,0.3535,0.032,104
2048,95,1,0.5,2.865873,0.1888,0.056,0.421,0.0361,112
2048,95,1,0.5,2.867998,0.2449,0.059,0.4177,0.0365,120
2048,95,1,0.5,2.867903,0.4134,0.0684,0.5329,0.0627,128
2048,95,1,0.6,3.015412,0.2445,0.108,0.1837,0.0898,8
2048,95,1,0.6,3.013348,0.1222,0.0682,0.1918,0.0194,16
2048,95,1,0.6,3.012984,0.122,0.0639,0.1993,0.0215,24
2048,95,1,0.6,3.012984,0.1231,0.0655,0.2052,0.0202,32
2048,95,1,0.6,3.011818,0.1191,0.0565,0.2217,0.0214,40
2048,95,1,0.6,3.016412,0.1276,0.0599,0.2346,0.0221,48
2048,95,1,0.6,3.013068,0.1374,0.0557,0.23,0.025,56
2048,95,1,0.6,3.013597,0.1294,0.0471,0.2366,0.0249,64
2048,95,1,0.6,3.017782,0.1377,0.0526,0.2451,0.0258,72
2048,95,1,0.6,3.013939,0.1445,0.0457,0.2688,0.0272,80
2048,95,1,0.6,3.01501,0.1512,0.0405,0.2612,0.029,88
2048,95,1,0.6,3.013351,0.1664,0.0373,0.2828,0.0309,96
2048,95,1,0.6,3.016252,0.1649,0.0531,0.3347,0.0318,104
2048,95,1,0.6,3.011231,0.1795,0.0531,0.408,0.0327,112
2048,95,1,0.6,3.01966,0.2208,0.0368,0.3811,0.0347,120
2048,95,1,0.6,3.013212,0.492,0.0772,0.7872,0.0497,128
2048,95,1,0.7,3.252458,0.2155,0.1082,0.2124,0.0163,8
2048,95,1,0.7,3.253108,0.1293,0.0672,0.1773,0.0197,16
2048,95,1,0.7,3.253108,0.1271,0.065,0.1859,0.0204,24
2048,95,1,0.7,3.25525,0.1231,0.0585,0.192,0.0203,32
2048,95,1,0.7,3.251725,0.1524,0.0853,0.2078,0.0206,40
2048,95,1,0.7,3.252781,0.1284,0.0489,0.2217,0.022,48
2048,95,1,0.7,3.250309,0.1343,0.0537,0.2221,0.0236,56
2048,95,1,0.7,3.254782,0.1403,0.0572,0.2154,0.0235,64
2048,95,1,0.7,3.25094,0.1502,0.0493,0.2239,0.024,72
2048,95,1,0.7,3.251428,0.1497,0.0461,0.2529,0.0295,80
2048,95,1,0.7,3.253629,0.16,0.0516,0.2553,0.0287,88
2048,95,1,0.7,3.253379,0.1611,0.0496,0.2764,0.0284,96
2048,95,1,0.7,3.255492,0.1817,0.0536,0.3294,0.0302,104
2048,95,1,0.7,3.25583,0.1864,0.0489,0.4033,0.0324,112
2048,95,1,0.7,3.252609,0.2124,0.0554,0.3688,0.0351,120
2048,95,1,0.7,3.254083,0.5059,0.1117,0.5249,0.0478,128
2048,95,1,0.8,3.546347,0.2241,0.1081,0.1897,0.0148,8
2048,95,1,0.8,3.542763,0.1428,0.0672,0.1657,0.0186,16
2048,95,1,0.8,3.542763,0.1366,0.0644,0.1706,0.019,24
2048,95,1,0.8,3.546,0.1404,0.0604,0.1811,0.0194,32
2048,95,1,0.8,3.541783,0.1328,0.0576,0.1868,0.0185,40
2048,95,1,0.8,3.539619,0.1435,0.0562,0.2001,0.0205,48
2048,95,1,0.8,3.541557,0.1416,0.0536,0.2045,0.0218,56
2048,95,1,0.8,3.541651,0.1556,0.0445,0.2381,0.0239,64
2048,95,1,0.8,3.543793,0.1537,0.0516,0.2089,0.0257,72
2048,95,1,0.8,3.545442,0.1624,0.0466,0.239,0.0269,80
2048,95,1,0.8,3.548201,0.172,0.0421,0.2333,0.026,88
2048,95,1,0.8,3.544212,0.1853,0.0558,0.2516,0.0281,96
2048,95,1,0.8,3.542372,0.201,0.0537,0.3138,0.0302,104
2048,95,1,0.8,3.544899,0.2355,0.0535,0.4217,0.0366,112
2048,95,1,0.8,3.542933,0.3106,0.1054,0.3396,0.0324,120
2048,95,1,0.8,3.500703,0.4575,0.0893,0.5225,0.0492,128
2048,95,1,0.9,3.811146,0.2266,0.1093,0.1501,0.0152,8
2048,95,1,0.9,3.813459,0.1678,0.0679,0.1536,0.0175,16
2048,95,1,0.9,3.813459,0.2018,0.0632,0.162,0.0202,24
2048,95,1,0.9,3.811657,0.1567,0.0598,0.1692,0.0185,32
2048,95,1,0.9,3.815942,0.1614,0.0611,0.1747,0.0194,40
2048,95,1,0.9,3.813802,0.7295,0.0538,1.3049,0.0246,48
2048,95,1,0.9,3.812204,0.1652,0.0544,0.188,0.0224,56
2048,95,1,0.9,3.814181,0.1755,0.0607,0.1896,0.0235,64
2048,95,1,0.9,3.812667,0.2191,0.051,0.2004,0.0256,72
2048,95,1,0.9,3.812667,0.188,0.0478,0.231,0.0275,80
2048,95,1,0.9,3.812532,0.1882,0.0504,0.2127,0.0288,88
2048,95,1,0.9,3.811894,0.2059,0.0536,0.2373,0.0283,96
2048,95,1,0.9,3.814148,0.2104,0.054,0.2826,0.0294,104
2048,95,1,0.9,3.812955,0.2271,0.0525,0.3679,0.0347,112
2048,95,1,0.9,3.812488,0.2664,0.0371,0.3112,0.0365,120
2048,95,1,0.9,3.814415,0.7042,0.0534,0.4433,0.0486,128
2048,95,1,1,4.006226,0.2859,0.1073,0.1449,0.0147,8
2048,95,1,1,4.006758,0.2123,0.0661,0.1501,0.0177,16
2048,95,1,1,4.006758,0.2037,0.0618,0.1569,0.018,24
2048,95,1,1,4.007951,0.1931,0.0547,0.1659,0.0181,32
2048,95,1,1,4.010617,0.1969,0.0576,0.1692,0.0201,40
2048,95,1,1,4.005473,0.198,0.0538,0.1806,0.0207,48
2048,95,1,1,4.009305,0.202,0.0522,0.1867,0.0224,56
2048,95,1,1,4.006959,0.2068,0.0454,0.1868,0.0233,64
2048,95,1,1,4.008987,0.21,0.0425,0.199,0.0247,72
2048,95,1,1,4.008487,0.2305,0.0533,0.2262,0.0259,80
2048,95,1,1,4.009677,0.2361,0.0532,0.2067,0.0272,88
2048,95,1,1,4.007028,0.2544,0.0548,0.2385,0.0298,96
2048,95,1,1,4.006601,0.2654,0.0536,0.2914,0.0299,104
2048,95,1,1,4.004012,0.3255,0.0734,0.3719,0.0319,112
2048,95,1,1,4.009556,0.3007,0.0547,0.3272,0.0329,120
2048,95,1,1,4.006855,0.5655,0.0876,0.4238,0.0469,128
2048,95,1,0.5,2.86507,0.1687,0.1087,0.1921,0.0192,8
2048,95,1,0.5,2.86507,0.3063,0.0694,0.381,0.0211,16
2048,95,1,0.5,2.869171,0.1187,0.0614,0.2073,0.0216,24
2048,95,1,0.5,2.866809,0.127,0.0738,0.2143,0.0216,32
2048,95,1,0.5,2.867049,0.1183,0.0546,0.2263,0.0222,40
2048,95,1,0.5,2.867185,0.1851,0.0686,0.3373,0.0251,48
2048,95,1,0.5,2.867903,0.1247,0.0511,0.2552,0.0242,56
2048,95,1,0.5,2.86756,0.1346,0.0571,0.2515,0.0262,64
2048,95,1,0.5,2.86756,0.1364,0.0528,0.2528,0.0268,72
2048,95,1,0.5,2.865865,0.1415,0.0515,0.2781,0.0275,80
2048,95,1,0.5,2.86728,0.1542,0.0435,0.3035,0.0297,88
2048,95,1,0.5,2.867362,0.1658,0.0525,0.3293,0.0296,96
2048,95,1,0.5,2.866611,0.1761,0.0555,0.342,0.0336,104
2048,95,1,0.5,2.867016,0.2161,0.0846,0.4261,0.0329,112
2048,95,1,0.5,2.866125,0.7457,0.0693,0.4256,0.5259,120
2048,95,1,0.5,2.867915,0.472,0.0748,0.8307,0.0376,128
2048,95,1,0.6,3.013775,0.1716,0.1072,0.1847,0.0184,8
2048,95,1,0.6,3.011895,0.1278,0.072,0.1901,0.0197,16
2048,95,1,0.6,3.011895,0.1514,0.0794,0.1987,0.0208,24
2048,95,1,0.6,3.014634,0.2804,0.2119,0.209,0.0213,32
2048,95,1,0.6,3.013683,0.1245,0.0566,0.22,0.0227,40
2048,95,1,0.6,3.014034,0.1252,0.0554,0.2345,0.0228,48
2048,95,1,0.6,3.015102,0.129,0.0555,0.2449,0.0237,56
2048,95,1,0.6,3.01643,0.1299,0.0491,0.2329,0.0247,64
2048,95,1,0.6,3.016259,0.139,0.0464,0.2514,0.0261,72
2048,95,1,0.6,3.012084,0.1473,0.0467,0.264,0.0277,80
2048,95,1,0.6,3.01507,0.1496,0.0517,0.278,0.028,88
2048,95,1,0.6,3.015654,0.1593,0.0532,0.2901,0.0293,96
2048,95,1,0.6,3.014837,0.1749,0.0622,0.3418,0.0304,104
2048,95,1,0.6,3.013417,0.1922,0.0527,0.3953,0.0341,112
2048,95,1,0.6,3.012581,0.2392,0.0882,0.3963,0.0346,120
2048,95,1,0.6,3.01289,0.5431,0.0903,0.4885,0.0502,128
2048,95,1,0.7,3.255181,0.1784,0.1085,0.1713,0.018,8
2048,95,1,0.7,3.255181,0.4327,0.0749,0.4732,0.0202,16
2048,95,1,0.7,3.2534,0.128,0.0648,0.1842,0.0207,24
2048,95,1,0.7,3.246879,0.8537,0.0607,1.6442,0.0204,32
2048,95,1,0.7,3.253517,0.1207,0.0568,0.1993,0.0192,40
2048,95,1,0.7,3.251298,0.1321,0.0485,0.2127,0.0217,48
2048,95,1,0.7,3.250264,0.1371,0.052,0.2244,0.0236,56
2048,95,1,0.7,3.254155,0.1364,0.0507,0.2148,0.0246,64
2048,95,1,0.7,3.255274,0.1426,0.0498,0.2218,0.0247,72
2048,95,1,0.7,3.255303,0.1491,0.0528,0.2601,0.0267,80
2048,95,1,0.7,3.252949,0.1596,0.0522,0.259,0.0286,88
2048,95,1,0.7,3.248385,0.1896,0.0576,0.286,0.0287,96
2048,95,1,0.7,3.256309,0.1841,0.0538,0.3336,0.0363,104
2048,95,1,0.7,3.253666,0.2704,0.0618,0.4155,0.0345,112
2048,95,1,0.7,3.249861,0.3707,0.0947,0.3665,0.1494,120
2048,95,1,0.7,3.254806,0.6007,0.0788,0.4877,0.0618,128
2048,95,1,0.8,3.540902,0.196,0.1097,0.159,0.0162,8
2048,95,1,0.8,3.503368,0.1396,0.0667,0.1633,0.0186,16
2048,95,1,0.8,3.503368,0.1855,0.0629,0.2163,0.0202,24
2048,95,1,0.8,3.542287,0.1336,0.0583,0.1766,0.0188,32
2048,95,1,0.8,3.542142,0.1383,0.0555,0.1843,0.0208,40
2048,95,1,0.8,3.544083,0.1403,0.0492,0.1951,0.0216,48
2048,95,1,0.8,3.544013,0.1478,0.0569,0.2037,0.0234,56
2048,95,1,0.8,3.543808,0.1484,0.0544,0.2121,0.0242,64
2048,95,1,0.8,3.542942,0.1507,0.0488,0.2107,0.0238,72
2048,95,1,0.8,3.54589,0.1599,0.0508,0.2449,0.0263,80
2048,95,1,0.8,3.542202,0.1697,0.0498,0.2396,0.0292,88
2048,95,1,0.8,3.543701,0.171,0.0509,0.2523,0.028,96
2048,95,1,0.8,3.54406,0.1895,0.0532,0.3135,0.0294,104
2048,95,1,0.8,3.544146,0.2059,0.0555,0.3681,0.0345,112
2048,95,1,0.8,3.542378,0.2481,0.0762,0.3462,0.0342,120
2048,95,1,0.8,3.545776,0.5391,0.1321,0.5102,0.0475,128
2048,95,1,0.9,3.810395,0.2318,0.1114,0.1501,0.0165,8
2048,95,1,0.9,3.81274,0.1668,0.0683,0.1561,0.0172,16
2048,95,1,0.9,3.81274,0.1604,0.0637,0.161,0.0184,24
2048,95,1,0.9,3.812787,0.1559,0.0541,0.1685,0.0194,32
2048,95,1,0.9,3.811773,0.2281,0.0571,0.2472,0.0207,40
2048,95,1,0.9,3.811438,0.1617,0.0548,0.1938,0.0216,48
2048,95,1,0.9,3.814879,0.1649,0.0544,0.186,0.0239,56
2048,95,1,0.9,3.811223,0.1655,0.0542,0.1878,0.0236,64
2048,95,1,0.9,3.815164,0.1721,0.0479,0.2005,0.024,72
2048,95,1,0.9,3.811627,0.1827,0.045,0.224,0.0257,80
2048,95,1,0.9,3.812517,0.197,0.0533,0.2133,0.0297,88
2048,95,1,0.9,3.81274,0.2017,0.0542,0.2389,0.0406,96
2048,95,1,0.9,3.812061,0.2118,0.0548,0.2947,0.0303,104
2048,95,1,0.9,3.816073,0.2252,0.0495,0.3746,0.0314,112
2048,95,1,0.9,3.812824,0.316,0.0941,0.3253,0.0357,120
2048,95,1,0.9,3.808112,0.6279,0.1022,0.4611,0.0467,128
2048,95,1,1,4.009915,0.2881,0.1097,0.1449,0.0162,8
2048,95,1,1,4.009915,0.2158,0.0665,0.1504,0.0187,16
2048,95,1,1,4.007915,0.2025,0.0644,0.1556,0.0182,24
2048,95,1,1,4.010734,0.1981,0.059,0.1661,0.0179,32
2048,95,1,1,4.009951,0.2044,0.0625,0.1719,0.0197,40
2048,95,1,1,4.008028,0.1955,0.0487,0.1845,0.0202,48
2048,95,1,1,4.009487,0.1992,0.0512,0.179,0.0219,56
2048,95,1,1,4.007221,0.2049,0.0532,0.1868,0.0236,64
2048,95,1,1,4.00764,0.2196,0.0437,0.1997,0.0249,72
2048,95,1,1,4.009649,0.2521,0.0498,0.25,0.0259,80
2048,95,1,1,4.009879,0.2311,0.0523,0.2075,0.0267,88
2048,95,1,1,4.007729,0.2363,0.0452,0.2367,0.0282,96
2048,95,1,1,4.007975,0.2506,0.0549,0.2874,0.0306,104
2048,95,1,1,4.006371,0.3027,0.058,0.353,0.0315,112
2048,95,1,1,4.006412,0.2873,0.0546,0.3184,0.0341,120
2048,95,1,1,4.010674,0.4786,0.1045,0.4502,0.0472,128
2048,95,1,0.5,2.868526,0.1694,0.1079,0.1917,0.0189,8
2048,95,1,0.5,2.868559,0.1202,0.0662,0.2002,0.0209,16
2048,95,1,0.5,2.865725,0.1221,0.0618,0.2086,0.0227,24
2048,95,1,0.5,2.865976,0.1144,0.0577,0.2165,0.0213,32
2048,95,1,0.5,2.865976,0.1174,0.0569,0.2281,0.0211,40
2048,95,1,0.5,2.866442,0.122,0.0537,0.2443,0.0235,48
2048,95,1,0.5,2.866636,0.1606,0.0534,0.3651,0.0257,56
2048,95,1,0.5,2.866385,0.1302,0.0518,0.2452,0.0258,64
2048,95,1,0.5,2.868811,0.1555,0.0709,0.2572,0.0258,72
2048,95,1,0.5,2.865234,0.148,0.0538,0.2813,0.0275,80
2048,95,1,0.5,2.866842,0.1567,0.0433,0.2966,0.0289,88
2048,95,1,0.5,2.868609,0.1675,0.0551,0.3043,0.0311,96
2048,95,1,0.5,2.867862,0.1712,0.037,0.3453,0.033,104
2048,95,1,0.5,2.867354,0.2506,0.092,0.4387,0.0349,112
2048,95,1,0.5,2.866026,0.2254,0.0534,0.4208,0.0358,120
2048,95,1,0.5,2.867581,0.4301,0.1227,0.5687,0.0616,128
2048,95,1,0.6,3.01424,0.1768,0.1118,0.1823,0.0193,8
2048,95,1,0.6,3.016213,0.1289,0.0701,0.1896,0.0208,16
2048,95,1,0.6,3.01307,0.1235,0.0621,0.1987,0.0219,24
2048,95,1,0.6,3.014595,0.1182,0.0583,0.2044,0.0201,32
2048,95,1,0.6,3.014461,0.1197,0.0569,0.2169,0.0211,40
2048,95,1,0.6,3.014196,0.1519,0.0566,0.2812,0.0245,48
2048,95,1,0.6,3.014246,0.1279,0.0561,0.2408,0.0275,56
2048,95,1,0.6,3.012827,0.1753,0.0477,0.3652,0.0272,64
2048,95,1,0.6,3.012827,0.1392,0.0525,0.2408,0.0278,72
2048,95,1,0.6,3.016921,0.1507,0.0556,0.2751,0.0275,80
2048,95,1,0.6,3.014942,0.1652,0.0519,0.2676,0.0295,88
2048,95,1,0.6,3.016626,0.1757,0.0697,0.3025,0.0301,96
2048,95,1,0.6,3.01208,0.1793,0.0669,0.338,0.0316,104
2048,95,1,0.6,3.015563,0.2211,0.0572,0.5147,0.0349,112
2048,95,1,0.6,3.01398,0.2003,0.0363,0.3811,0.0363,120
2048,95,1,0.6,3.013615,0.4539,0.0816,0.4899,0.0492,128
2048,95,1,0.7,3.256341,0.1771,0.1069,0.1714,0.0171,8
2048,95,1,0.7,3.256341,0.1259,0.0659,0.1764,0.0187,16
2048,95,1,0.7,3.25374,0.1285,0.0653,0.1848,0.0209,24
2048,95,1,0.7,3.250476,0.1481,0.0601,0.2127,0.0205,32
2048,95,1,0.7,3.253695,0.1236,0.0518,0.205,0.0201,40
2048,95,1,0.7,3.253206,0.1307,0.0491,0.2119,0.0214,48
2048,95,1,0.7,3.252832,0.1305,0.0523,0.2163,0.0217,56
2048,95,1,0.7,3.253536,0.1348,0.0481,0.211,0.0241,64
2048,95,1,0.7,3.250638,0.1423,0.05,0.2272,0.0254,72
2048,95,1,0.7,3.252317,0.1482,0.053,0.2563,0.0269,80
2048,95,1,0.7,3.254062,0.1636,0.0588,0.2417,0.0276,88
2048,95,1,0.7,3.251749,0.1706,0.0488,0.2768,0.0297,96
2048,95,1,0.7,3.255181,0.1895,0.06,0.3123,0.0338,104
2048,95,1,0.7,3.251332,0.2428,0.0656,0.3893,0.0341,112
2048,95,1,0.7,3.253124,0.2326,0.0572,0.3553,0.0329,120
2048,95,1,0.7,3.251425,0.5049,0.0824,0.693,0.0491,128
2048,95,1,0.8,3.543156,0.1956,0.1074,0.1592,0.0161,8
2048,95,1,0.8,3.54241,0.1406,0.0661,0.1645,0.0185,16
2048,95,1,0.8,3.54241,0.1369,0.0593,0.1729,0.0212,24
2048,95,1,0.8,3.545044,0.1731,0.0598,0.2131,0.0207,32
2048,95,1,0.8,3.543786,0.1355,0.0584,0.1854,0.0191,40
