graphNodes,density,expNo,delta,compressionRatio,executionTime,readTime,writeTime,mergeTime,cores
8192, 85, 1, 0.6, 2.538367, 7.7393, 5.3034, 1.8523, 0.7219, 4
8192, 85, 1, 0.6, 2.538815, 4.8576, 2.9223, 1.8881, 0.8318, 8
8192, 85, 1, 0.6, 2.538885, 3.8621, 2.1071, 1.9733, 0.8013, 12
8192, 85, 1, 0.6, 2.538512, 3.4420, 1.7122, 2.1562, 0.8363, 16
8192, 85, 1, 0.6, 2.538660, 3.0851, 1.4450, 2.1591, 0.8121, 20
8192, 85, 1, 0.6, 2.538364, 2.9412, 1.3009, 2.3097, 0.8572, 24
8192, 85, 1, 0.6, 2.538575, 2.7633, 1.1611, 2.3817, 0.8348, 28
8192, 85, 1, 0.6, 2.538490, 2.6931, 1.1257, 2.6547, 0.7811, 32
8192, 85, 1, 0.6, 2.538690, 6.3221, 1.3888, 2.9312, 0.8084, 36
8192, 85, 1, 0.7, 2.891188, 8.2986, 5.3120, 1.8348, 0.7573, 4
8192, 85, 1, 0.7, 2.891127, 5.2374, 2.9592, 1.8960, 0.7655, 8
8192, 85, 1, 0.7, 2.891236, 4.1488, 2.0938, 1.9672, 0.7447, 12
8192, 85, 1, 0.7, 2.891038, 4.2482, 1.7058, 3.3008, 0.7206, 16
8192, 85, 1, 0.7, 2.890775, 3.3586, 1.4961, 2.1489, 0.7296, 20
8192, 85, 1, 0.7, 2.890747, 3.1222, 1.2397, 2.2637, 0.7599, 24
8192, 85, 1, 0.7, 2.890885, 3.0955, 1.1471, 2.5807, 0.7752, 28
8192, 85, 1, 0.7, 2.890987, 4.5067, 1.1081, 5.3066, 0.7579, 32
8192, 85, 1, 0.7, 2.891020, 9.3868, 1.4453, 4.1355, 0.7372, 36
8192, 85, 1, 0.8, 3.285967, 9.3789, 5.2982, 1.7850, 0.6647, 4
8192, 85, 1, 0.8, 3.285790, 7.7635, 2.9640, 1.8590, 2.0215, 8
8192, 85, 1, 0.8, 3.285932, 5.0611, 2.0942, 2.2107, 0.6643, 12
8192, 85, 1, 0.8, 3.270270, 4.4468, 1.7079, 2.0298, 0.8970, 16
8192, 85, 1, 0.8, 3.285863, 4.1083, 1.5097, 2.1086, 0.6957, 20
8192, 85, 1, 0.8, 3.286052, 4.8325, 1.2611, 2.2608, 0.6795, 24
8192, 85, 1, 0.8, 3.285470, 6.1843, 1.1390, 4.5102, 1.6487, 28
8192, 85, 1, 0.8, 3.285933, 4.4701, 1.0586, 3.6448, 0.6481, 32
8192, 85, 1, 0.8, 3.285733, 5.5063, 1.0393, 2.6511, 2.5058, 36
8192, 85, 1, 0.9, 3.623523, 13.7197, 5.2841, 1.7705, 2.7730, 4
8192, 85, 1, 0.9, 3.623383, 9.2811, 2.9467, 1.8679, 2.1917, 8
8192, 85, 1, 0.9, 3.623503, 8.7253, 2.0954, 5.4235, 0.6058, 12
8192, 85, 1, 0.9, 3.623598, 6.3436, 1.6924, 3.3589, 0.5650, 16
8192, 85, 1, 0.9, 3.623894, 6.1121, 1.5162, 2.1309, 0.5875, 20
8192, 85, 1, 0.9, 3.623402, 6.6066, 1.2975, 5.3800, 0.7942, 24
8192, 85, 1, 0.9, 3.623478, 5.6032, 1.1697, 4.3435, 0.5701, 28
8192, 85, 1, 0.9, 3.623899, 6.3186, 1.0870, 5.2823, 0.8294, 32
8192, 85, 1, 0.9, 3.623565, 8.8489, 1.1737, 3.0282, 0.5395, 36
8192, 85, 1, 1.0, 3.916085, 17.5676, 5.4203, 2.8587, 0.5237, 4
8192, 85, 1, 1.0, 3.916796, 11.2639, 2.9672, 1.8441, 0.5716, 8
8192, 85, 1, 1.0, 3.916700, 12.0004, 2.1011, 4.5989, 0.5586, 12
8192, 85, 1, 1.0, 3.916197, 8.6687, 1.7284, 1.9949, 0.5729, 16
8192, 85, 1, 1.0, 3.916356, 8.0595, 1.4539, 2.0824, 0.5543, 20
8192, 85, 1, 1.0, 3.916496, 7.7127, 1.2909, 2.2160, 0.5619, 24
8192, 85, 1, 1.0, 3.916671, 7.5570, 1.1582, 2.3024, 0.5563, 28
8192, 85, 1, 1.0, 3.916825, 7.5797, 1.1497, 2.4519, 0.5580, 32
8192, 85, 1, 1.0, 3.916678, 7.8390, 1.0482, 2.7389, 0.5531, 36
8192, 85, 1, 0.5, 2.215074, 7.5880, 5.3317, 1.6994, 0.7690, 4
8192, 85, 1, 0.5, 2.214939, 5.3688, 2.9868, 1.8029, 1.4640, 8
8192, 85, 1, 0.5, 2.214649, 3.7440, 2.1009, 1.8700, 0.8210, 12
8192, 85, 1, 0.5, 2.215019, 3.2761, 1.7284, 1.9602, 0.8613, 16
8192, 85, 1, 0.5, 2.214955, 3.0506, 1.5005, 2.0648, 0.8426, 20
8192, 85, 1, 0.5, 2.214945, 2.8385, 1.2946, 2.2000, 0.8514, 24
8192, 85, 1, 0.5, 2.214699, 2.6721, 1.1334, 2.3469, 0.8147, 28
8192, 85, 1, 0.5, 2.215153, 2.6707, 1.0601, 2.4998, 0.9317, 32
8192, 85, 1, 0.5, 2.215047, 2.6249, 1.0360, 2.7509, 0.8443, 36
8192, 85, 1, 0.6, 2.538510, 7.6652, 5.2723, 1.8211, 0.7099, 4
8192, 85, 1, 0.6, 2.538471, 4.8793, 2.9722, 1.8937, 0.7788, 8
8192, 85, 1, 0.6, 2.538226, 3.8434, 2.1273, 1.9791, 0.7729, 12
8192, 85, 1, 0.6, 2.538476, 3.4002, 1.7207, 2.1557, 0.7616, 16
8192, 85, 1, 0.6, 2.538172, 3.0836, 1.4883, 2.1755, 0.7488, 20
8192, 85, 1, 0.6, 2.538831, 2.8773, 1.2786, 2.3073, 0.7625, 24
8192, 85, 1, 0.6, 2.538692, 2.7304, 1.1732, 2.4185, 0.7431, 28
8192, 85, 1, 0.6, 2.538495, 2.6398, 1.0816, 2.5674, 0.7517, 32
8192, 85, 1, 0.6, 2.538757, 10.9687, 1.3526, 3.0048, 0.7871, 36
8192, 85, 1, 0.7, 2.891061, 9.4965, 5.2961, 1.8283, 2.0004, 4
8192, 85, 1, 0.7, 2.890935, 6.4572, 2.9749, 1.9282, 0.7158, 8
8192, 85, 1, 0.7, 2.891254, 4.1470, 2.1265, 1.9648, 0.7027, 12
8192, 85, 1, 0.7, 2.891031, 3.6391, 1.7408, 2.0086, 0.7140, 16
8192, 85, 1, 0.7, 2.890983, 3.3482, 1.5192, 2.1509, 0.6976, 20
8192, 85, 1, 0.7, 2.890725, 3.1504, 1.2988, 2.2469, 0.7178, 24
8192, 85, 1, 0.7, 2.890812, 2.9640, 1.1701, 2.3643, 0.6828, 28
8192, 85, 1, 0.7, 2.891365, 2.9280, 1.0749, 2.5894, 0.7013, 32
8192, 85, 1, 0.7, 2.890994, 9.8406, 1.3235, 5.0355, 0.6965, 36
8192, 85, 1, 0.8, 3.270560, 9.2731, 5.2877, 1.7866, 0.6311, 4
8192, 85, 1, 0.8, 3.285583, 6.0657, 2.9561, 1.8490, 0.6741, 8
8192, 85, 1, 0.8, 3.271009, 4.8206, 2.1127, 1.9346, 0.6459, 12
8192, 85, 1, 0.8, 3.285730, 5.5813, 1.7247, 1.9812, 1.8544, 16
8192, 85, 1, 0.8, 3.285370, 7.3450, 1.4752, 3.9153, 2.9395, 20
8192, 85, 1, 0.8, 3.285004, 5.0020, 1.3139, 2.3184, 0.7371, 24
8192, 85, 1, 0.8, 3.285889, 4.3882, 1.1375, 2.2311, 1.4426, 28
8192, 85, 1, 0.8, 3.270263, 3.5805, 1.0790, 2.6085, 0.7467, 32
8192, 85, 1, 0.8, 3.270458, 4.2766, 1.0712, 2.8715, 1.2293, 36
8192, 85, 1, 0.9, 3.623683, 50.8943, 5.3484, 1.7755, 4.6921, 4
8192, 85, 1, 0.9, 3.623400, 7.6528, 2.9773, 1.8363, 0.5286, 8
8192, 85, 1, 0.9, 3.623303, 6.2662, 2.0980, 1.9087, 0.5589, 12
8192, 85, 1, 0.9, 3.623575, 5.6443, 1.6986, 2.0012, 0.5665, 16
8192, 85, 1, 0.9, 3.623328, 5.3302, 1.5039, 2.1254, 0.5810, 20
8192, 85, 1, 0.9, 3.623437, 5.0223, 1.2749, 2.2306, 0.5657, 24
8192, 85, 1, 0.9, 3.623224, 4.8227, 1.1686, 2.3970, 0.5481, 28
8192, 85, 1, 0.9, 3.623286, 4.8712, 1.1303, 2.6390, 0.5426, 32
8192, 85, 1, 0.9, 3.623671, 5.2580, 1.0467, 2.9652, 0.5954, 36
8192, 85, 1, 1.0, 3.917164, 16.2915, 5.3084, 1.7769, 0.4976, 4
8192, 85, 1, 1.0, 3.916716, 11.1867, 2.9868, 1.8419, 0.5379, 8
8192, 85, 1, 1.0, 3.916846, 9.4526, 2.1004, 1.9106, 0.5553, 12
8192, 85, 1, 1.0, 3.916629, 8.6733, 1.7086, 2.0065, 0.5585, 16
8192, 85, 1, 1.0, 3.916562, 8.0866, 1.4672, 2.1678, 0.5397, 20
8192, 85, 1, 1.0, 3.916791, 7.6868, 1.2753, 2.2264, 0.5354, 24
8192, 85, 1, 1.0, 3.916484, 7.5420, 1.1817, 2.2845, 0.5590, 28
8192, 85, 1, 1.0, 3.916422, 92.8677, 2.3068, 26.8971, 8.6427, 32
8192, 85, 1, 1.0, 3.916470, 20.0964, 1.0535, 24.2188, 6.7305, 36
8192, 85, 1, 0.5, 2.215052, 13.2820, 5.4160, 4.2928, 4.6386, 4
8192, 85, 1, 0.5, 2.214752, 15.8584, 2.9774, 8.5267, 4.1586, 8
8192, 85, 1, 0.5, 2.214679, 10.1671, 2.1264, 7.8632, 5.1938, 12
8192, 85, 1, 0.5, 2.215113, 13.3313, 2.1288, 11.2223, 7.4694, 16
8192, 85, 1, 0.5, 2.214999, 11.1111, 1.7602, 17.9481, 5.0140, 20
8192, 85, 1, 0.5, 2.214756, 15.7007, 1.2290, 21.7116, 6.4848, 24
8192, 85, 1, 0.5, 2.214876, 13.3694, 2.8476, 23.6457, 6.0844, 28
8192, 85, 1, 0.5, 2.215011, 12.5795, 1.1906, 23.3227, 5.4904, 32
8192, 85, 1, 0.5, 2.214758, 13.3273, 1.8532, 23.5674, 5.5530, 36
8192, 85, 1, 0.6, 2.538913, 12.8395, 5.3096, 3.8488, 4.0854, 4
8192, 85, 1, 0.6, 2.538512, 11.2312, 2.9561, 6.6390, 5.2299, 8
8192, 85, 1, 0.6, 2.538895, 10.5788, 2.1063, 9.5846, 4.9311, 12
8192, 85, 1, 0.6, 2.538248, 9.7892, 2.1297, 12.8339, 5.0207, 16
8192, 85, 1, 0.6, 2.538329, 10.9326, 1.7531, 13.5553, 5.5507, 20
8192, 85, 1, 0.6, 2.538466, 11.6537, 1.2267, 16.6387, 5.3436, 24
8192, 85, 1, 0.6, 2.538511, 21.1978, 1.1836, 25.9208, 6.2779, 28
8192, 85, 1, 0.6, 2.538687, 13.3054, 3.5322, 21.9020, 5.6119, 32
8192, 85, 1, 0.6, 2.538531, 16.4401, 1.8218, 28.8688, 9.3861, 36
8192, 85, 1, 0.7, 2.891485, 15.9078, 5.3119, 4.2803, 6.2301, 4
8192, 85, 1, 0.7, 2.891090, 10.3103, 2.9415, 6.7802, 3.6230, 8
8192, 85, 1, 0.7, 2.891239, 9.8187, 2.2339, 9.6761, 3.8385, 12
8192, 85, 1, 0.7, 2.890986, 9.9802, 1.7619, 11.9573, 3.9488, 16
8192, 85, 1, 0.7, 2.890787, 11.3906, 1.5495, 15.8415, 4.5800, 20
8192, 85, 1, 0.7, 2.891112, 10.9342, 1.4611, 17.2952, 4.5135, 24
8192, 85, 1, 0.7, 2.891556, 10.8805, 1.2442, 19.5723, 4.9180, 28
8192, 85, 1, 0.7, 2.891149, 12.5715, 2.6400, 22.7420, 6.3165, 32
8192, 85, 1, 0.7, 2.890683, 10.6141, 1.1385, 24.9820, 3.9914, 36
8192, 85, 1, 0.8, 3.270321, 13.1861, 5.2939, 3.9754, 2.8198, 4
8192, 85, 1, 0.8, 3.285636, 10.9599, 2.9417, 6.9366, 3.2600, 8
8192, 85, 1, 0.8, 3.285573, 11.0860, 2.1162, 9.3746, 3.9061, 12
8192, 85, 1, 0.8, 3.270345, 11.5183, 1.8209, 12.8169, 3.8899, 16
8192, 85, 1, 0.8, 3.285453, 11.1480, 1.5102, 18.2475, 3.6892, 20
8192, 85, 1, 0.8, 3.285829, 10.0941, 1.2620, 18.4470, 2.7862, 24
8192, 85, 1, 0.8, 3.270767, 9.0634, 1.1847, 16.1355, 3.0996, 28
8192, 85, 1, 0.8, 3.270688, 8.2177, 1.5325, 9.2925, 2.0577, 32
8192, 85, 1, 0.8, 3.270385, 6.3196, 1.0469, 8.0437, 0.5660, 36
8192, 85, 1, 0.9, 3.623633, 11.4747, 5.3351, 1.7743, 0.4712, 4
8192, 85, 1, 0.9, 3.623918, 7.5971, 2.9363, 1.8352, 0.5418, 8
8192, 85, 1, 0.9, 3.623464, 6.3589, 2.0961, 2.0055, 0.5288, 12
8192, 85, 1, 0.9, 3.623159, 6.6629, 1.7596, 2.0380, 1.4895, 16
8192, 85, 1, 0.9, 3.623259, 5.3176, 1.4870, 2.2349, 0.5433, 20
8192, 85, 1, 0.9, 3.623572, 5.2034, 1.3264, 2.6958, 0.5546, 24
8192, 85, 1, 0.9, 3.623329, 4.9114, 1.1315, 2.8038, 0.5291, 28
8192, 85, 1, 0.9, 3.623736, 4.8932, 1.1075, 2.9015, 0.5251, 32
8192, 85, 1, 0.9, 3.623397, 5.3092, 1.0669, 3.5843, 0.5343, 36
8192, 85, 1, 1.0, 3.916546, 16.3720, 5.4042, 1.7787, 0.4771, 4
8192, 85, 1, 1.0, 3.916818, 11.1837, 2.9578, 1.8610, 0.5515, 8
8192, 85, 1, 1.0, 3.916475, 9.4642, 2.0947, 1.9269, 0.5980, 12
8192, 85, 1, 1.0, 3.916757, 8.6846, 1.7005, 2.0312, 0.5850, 16
8192, 85, 1, 1.0, 3.916335, 8.0992, 1.4860, 2.1251, 0.5269, 20
8192, 85, 1, 1.0, 3.916948, 7.7656, 1.2835, 2.2569, 0.5392, 24
8192, 85, 1, 1.0, 3.916325, 7.5299, 1.1737, 2.3246, 0.5477, 28
8192, 85, 1, 1.0, 3.916184, 7.4762, 1.0752, 2.5050, 0.5287, 32
8192, 85, 1, 1.0, 3.916813, 17.8440, 1.0539, 2.6811, 0.5489, 36
8192, 85, 1, 0.5, 2.214981, 7.6453, 5.3080, 1.7063, 0.8470, 4
8192, 85, 1, 0.5, 2.214973, 4.8588, 2.9784, 1.7751, 0.8933, 8
8192, 85, 1, 0.5, 2.214629, 3.8275, 2.1050, 1.8835, 0.9189, 12
8192, 85, 1, 0.5, 2.214996, 3.3276, 1.7093, 1.9810, 0.8680, 16
8192, 85, 1, 0.5, 2.214872, 3.0950, 1.4971, 2.0791, 0.9089, 20
8192, 85, 1, 0.5, 2.214957, 2.8333, 1.3025, 2.2116, 0.8638, 24
8192, 85, 1, 0.5, 2.214724, 2.6971, 1.1482, 2.3325, 0.8641, 28
8192, 85, 1, 0.5, 2.214962, 2.6160, 1.0920, 2.4729, 0.8540, 32
8192, 85, 1, 0.5, 2.214839, 6.6096, 1.0600, 2.9330, 1.0786, 36
8192, 85, 1, 0.6, 2.538703, 7.6712, 5.2567, 1.8834, 0.7529, 4
8192, 85, 1, 0.6, 2.538420, 4.9150, 2.9913, 1.8933, 0.8029, 8
8192, 85, 1, 0.6, 2.538518, 3.8741, 2.1219, 2.0024, 0.8073, 12
8192, 85, 1, 0.6, 2.538248, 4.4518, 1.7017, 2.0736, 1.3485, 16
8192, 85, 1, 0.6, 2.538973, 5.3438, 1.4914, 2.1689, 3.0137, 20
8192, 85, 1, 0.6, 2.538748, 2.9852, 1.2702, 2.3552, 0.7628, 24
8192, 85, 1, 0.6, 2.538527, 7.9979, 1.1800, 6.1209, 4.5442, 28
8192, 85, 1, 0.6, 2.538815, 6.9606, 1.1228, 9.7430, 1.3088, 32
8192, 85, 1, 0.6, 2.538436, 6.3405, 1.9059, 6.8455, 0.7081, 36
8192, 85, 1, 0.7, 2.891355, 10.2426, 5.3229, 3.0015, 1.6062, 4
8192, 85, 1, 0.7, 2.891129, 7.4875, 2.9701, 1.9602, 1.5708, 8
8192, 85, 1, 0.7, 2.891153, 4.1166, 2.1022, 2.0158, 0.6566, 12
8192, 85, 1, 0.7, 2.891307, 3.5593, 1.7275, 2.0644, 0.6372, 16
8192, 85, 1, 0.7, 2.891198, 3.3438, 1.5109, 2.1597, 0.6664, 20
8192, 85, 1, 0.7, 2.891017, 3.0472, 1.2449, 2.2430, 0.6066, 24
8192, 85, 1, 0.7, 2.891214, 10.3315, 1.1985, 3.1249, 0.6733, 28
8192, 85, 1, 0.7, 2.890642, 4.1010, 1.0968, 2.6037, 0.6464, 32
8192, 85, 1, 0.7, 2.890800, 3.0362, 1.0803, 3.0258, 0.6416, 36
8192, 85, 1, 0.8, 3.285971, 27.0066, 5.3276, 1.8667, 18.1985, 4
8192, 85, 1, 0.8, 3.271011, 5.9536, 2.9891, 1.8774, 0.5935, 8
8192, 85, 1, 0.8, 3.285593, 4.8299, 2.1195, 1.9289, 0.5692, 12
8192, 85, 1, 0.8, 3.285600, 4.2917, 1.7284, 2.0189, 0.5763, 16
8192, 85, 1, 0.8, 3.285582, 4.0028, 1.5244, 2.1299, 0.5711, 20
8192, 85, 1, 0.8, 3.285761, 3.7468, 1.3113, 2.2518, 0.5955, 24
8192, 85, 1, 0.8, 3.285539, 3.5776, 1.1657, 2.3968, 0.5720, 28
8192, 85, 1, 0.8, 3.285667, 3.4759, 1.0814, 2.6102, 0.5572, 32
8192, 85, 1, 0.8, 3.270474, 4.8292, 1.0423, 2.8741, 0.7529, 36
8192, 85, 1, 0.9, 3.623474, 11.6239, 5.2924, 1.7733, 0.5113, 4
8192, 85, 1, 0.9, 3.623840, 7.6434, 2.9511, 1.8365, 0.5539, 8
8192, 85, 1, 0.9, 3.623510, 6.2830, 2.1266, 1.9284, 0.5519, 12
8192, 85, 1, 0.9, 3.623455, 5.6630, 1.7324, 1.9935, 0.5386, 16
8192, 85, 1, 0.9, 3.623140, 5.2882, 1.5014, 2.1016, 0.5488, 20
8192, 85, 1, 0.9, 3.623555, 4.9777, 1.2726, 2.1928, 0.5261, 24
8192, 85, 1, 0.9, 3.623269, 4.7651, 1.1402, 2.3801, 0.5346, 28
8192, 85, 1, 0.9, 3.623315, 4.8257, 1.0754, 2.6592, 0.5445, 32
8192, 85, 1, 0.9, 3.624200, 5.1864, 1.1167, 2.8780, 0.5314, 36
8192, 85, 1, 1.0, 3.916410, 16.3441, 5.2854, 1.8013, 0.5084, 4
8192, 85, 1, 1.0, 3.916718, 11.1953, 2.9176, 1.8422, 0.5176, 8
8192, 85, 1, 1.0, 3.916489, 9.4170, 2.1255, 1.9250, 0.5138, 12
8192, 85, 1, 1.0, 3.916360, 9.7735, 1.7311, 1.9810, 0.5562, 16
8192, 85, 1, 1.0, 3.916379, 61.9556, 1.4486, 25.2753, 4.0471, 20
8192, 85, 1, 1.0, 3.916930, 17.3395, 1.4917, 21.9390, 3.3645, 24
8192, 85, 1, 1.0, 3.916178, 18.4790, 1.1324, 27.8408, 4.2431, 28
8192, 85, 1, 1.0, 3.916939, 17.8142, 1.9512, 32.2014, 3.4173, 32
8192, 85, 1, 1.0, 3.916272, 21.6337, 2.5164, 41.6972, 4.7893, 36
8192, 85, 1, 0.5, 2.214659, 15.7446, 5.2476, 5.9066, 5.5637, 4
8192, 85, 1, 0.5, 2.214597, 14.8456, 2.9572, 8.9862, 7.0526, 8
8192, 85, 1, 0.5, 2.214681, 13.3280, 2.0690, 13.0837, 6.7229, 12
8192, 85, 1, 0.5, 2.214803, 13.3502, 1.6833, 17.1311, 6.3362, 16
8192, 85, 1, 0.5, 2.215131, 18.0602, 1.4224, 19.1367, 11.7413, 20
8192, 85, 1, 0.5, 2.215297, 14.9372, 1.5349, 23.2198, 6.5651, 24
8192, 85, 1, 0.5, 2.214521, 15.8820, 1.1398, 33.1395, 5.4542, 28
8192, 85, 1, 0.5, 2.214565, 16.9978, 1.3225, 39.7136, 7.3549, 32
8192, 85, 1, 0.5, 2.214919, 19.9955, 1.7290, 39.4542, 6.2869, 36
8192, 85, 1, 0.6, 2.538550, 17.6771, 5.3880, 7.1040, 5.9317, 4
8192, 85, 1, 0.6, 2.538358, 17.4450, 2.9699, 10.5643, 8.7352, 8
8192, 85, 1, 0.6, 2.538498, 16.9939, 2.1896, 22.7715, 6.2437, 12
8192, 85, 1, 0.6, 2.538943, 20.5081, 1.6619, 20.9761, 8.4301, 16
8192, 85, 1, 0.6, 2.538682, 23.2475, 1.7550, 36.3054, 8.5578, 20
8192, 85, 1, 0.6, 2.538729, 21.1270, 1.8844, 35.0365, 6.5574, 24
8192, 85, 1, 0.6, 2.538708, 21.3773, 1.1339, 37.9943, 10.4511, 28
8192, 85, 1, 0.6, 2.538290, 21.9300, 2.3693, 39.4436, 8.7809, 32
8192, 85, 1, 0.6, 2.538740, 19.8561, 2.8615, 49.6128, 7.5429, 36
8192, 85, 1, 0.7, 2.891085, 19.0516, 5.3296, 5.6228, 7.6742, 4
8192, 85, 1, 0.7, 2.891215, 15.1653, 2.9726, 8.5277, 6.5029, 8
8192, 85, 1, 0.7, 2.891090, 12.3058, 2.4007, 13.8046, 5.5326, 12
8192, 85, 1, 0.7, 2.891119, 17.6216, 2.2190, 21.7983, 7.9675, 16
8192, 85, 1, 0.7, 2.891093, 14.5371, 2.1440, 22.5478, 6.6128, 20
8192, 85, 1, 0.7, 2.891194, 14.8791, 2.2016, 25.3538, 6.1963, 24
8192, 85, 1, 0.7, 2.891073, 3.0226, 1.1669, 2.5832, 0.5606, 28
8192, 85, 1, 0.7, 2.890958, 3.4497, 1.0536, 3.1710, 0.8364, 32
8192, 85, 1, 0.7, 2.890863, 13.2855, 1.0870, 3.5971, 0.6673, 36
8192, 85, 1, 0.8, 3.270184, 9.2042, 5.2562, 1.8092, 0.5413, 4
8192, 85, 1, 0.8, 3.286186, 6.0483, 2.9574, 1.8910, 0.6549, 8
8192, 85, 1, 0.8, 3.285732, 5.1133, 2.0954, 2.0602, 0.8285, 12
8192, 85, 1, 0.8, 3.285402, 4.3527, 1.7441, 2.0407, 0.6119, 16
8192, 85, 1, 0.8, 3.285368, 3.9942, 1.4510, 2.1281, 0.6267, 20
8192, 85, 1, 0.8, 3.285759, 3.7960, 1.2781, 2.2759, 0.6605, 24
8192, 85, 1, 0.8, 3.285782, 18.7727, 1.1404, 39.5263, 0.7809, 28
8192, 85, 1, 0.8, 3.285411, 4.4453, 1.1062, 2.6840, 0.6188, 32
8192, 85, 1, 0.8, 3.270686, 3.7363, 1.0761, 3.0919, 0.6241, 36
8192, 85, 1, 0.9, 3.623345, 11.5594, 5.3062, 1.7682, 0.5708, 4
8192, 85, 1, 0.9, 3.623322, 7.6465, 2.9046, 1.8528, 0.6063, 8
8192, 85, 1, 0.9, 3.623285, 6.3090, 2.1204, 1.9160, 0.5852, 12
8192, 85, 1, 0.9, 3.623956, 5.7646, 1.7759, 2.0289, 0.5794, 16
8192, 85, 1, 0.9, 3.623031, 5.3447, 1.5061, 2.1010, 0.5904, 20
8192, 85, 1, 0.9, 3.623624, 5.0597, 1.2458, 2.2677, 0.5958, 24
8192, 85, 1, 0.9, 3.622892, 4.8900, 1.1824, 2.4456, 0.5888, 28
8192, 85, 1, 0.9, 3.623531, 4.8154, 1.0692, 2.3929, 0.5807, 32
8192, 85, 1, 0.9, 3.623528, 12.8997, 1.2293, 3.0244, 0.5664, 36
8192, 85, 1, 1.0, 3.916737, 16.2694, 5.3013, 1.8020, 0.4974, 4
8192, 85, 1, 1.0, 3.916953, 11.3184, 2.9835, 1.8403, 0.5985, 8
8192, 85, 1, 1.0, 3.916782, 9.5518, 2.1057, 1.9890, 0.5920, 12
8192, 85, 1, 1.0, 3.916758, 8.6712, 1.7350, 2.0247, 0.6099, 16
8192, 85, 1, 1.0, 3.916531, 8.2208, 1.4956, 2.1039, 0.6304, 20
8192, 85, 1, 1.0, 3.916866, 7.8354, 1.2981, 2.2519, 0.6326, 24
8192, 85, 1, 1.0, 3.916855, 7.5443, 1.1313, 2.3402, 0.5642, 28
8192, 85, 1, 1.0, 3.916623, 7.5965, 1.0755, 2.5159, 0.5764, 32
8192, 85, 1, 1.0, 3.916356, 8.2140, 1.1083, 2.8200, 0.5841, 36
8192, 90, 1, 0.5, 2.519636, 17.2502, 14.2286, 2.6071, 1.0468, 4
8192, 90, 1, 0.5, 2.518745, 7.0835, 3.1469, 2.3089, 1.6051, 8
8192, 90, 1, 0.5, 2.518920, 5.3009, 2.2410, 2.1200, 1.1560, 12
8192, 90, 1, 0.5, 2.519225, 4.9517, 1.7815, 3.6620, 0.8074, 16
8192, 90, 1, 0.5, 2.518896, 7.0238, 1.4931, 2.7520, 3.7487, 20
8192, 90, 1, 0.5, 2.518690, 4.0941, 1.3491, 5.7550, 0.8186, 24
8192, 90, 1, 0.5, 2.518960, 4.5771, 1.2111, 2.2388, 1.0041, 28
8192, 90, 1, 0.5, 2.518950, 3.5713, 1.7941, 3.0070, 0.7238, 32
8192, 90, 1, 0.5, 2.518814, 6.6725, 1.5621, 3.1474, 0.7289, 36
8192, 90, 1, 0.6, 2.761827, 7.7758, 5.5640, 1.7715, 0.6315, 4
8192, 90, 1, 0.6, 2.762052, 4.8615, 3.1224, 1.8198, 0.7027, 8
8192, 90, 1, 0.6, 2.761867, 15.3870, 2.1109, 8.3154, 0.7065, 12
8192, 90, 1, 0.6, 2.761500, 3.3952, 1.8083, 2.0132, 0.7660, 16
8192, 90, 1, 0.6, 2.761447, 3.1080, 1.5785, 2.1074, 0.7545, 20
8192, 90, 1, 0.6, 2.761646, 2.8309, 1.3931, 2.2067, 0.6902, 24
8192, 90, 1, 0.6, 2.761950, 2.7016, 1.2119, 2.3532, 0.7049, 28
8192, 90, 1, 0.6, 2.762081, 2.6705, 1.1365, 2.5938, 0.6726, 32
8192, 90, 1, 0.6, 2.762162, 5.7363, 1.4214, 3.3531, 0.6671, 36
8192, 90, 1, 0.7, 3.133544, 8.2479, 5.6195, 1.7701, 0.5478, 4
8192, 90, 1, 0.7, 3.133520, 5.2106, 3.1336, 1.8393, 0.6316, 8
8192, 90, 1, 0.7, 3.133406, 3.9832, 2.1106, 1.8900, 0.6223, 12
8192, 90, 1, 0.7, 3.133196, 3.4831, 1.7058, 2.0150, 0.6080, 16
8192, 90, 1, 0.7, 3.134008, 3.3167, 1.5403, 2.0944, 0.6377, 20
8192, 90, 1, 0.7, 3.133848, 3.0629, 1.3689, 2.3336, 0.6011, 24
8192, 90, 1, 0.7, 3.133379, 3.0121, 1.2652, 2.4077, 0.6250, 28
8192, 90, 1, 0.7, 3.133521, 2.8170, 1.1561, 2.4358, 0.5813, 32
8192, 90, 1, 0.7, 3.133425, 13.1008, 1.4885, 2.8505, 0.6444, 36
8192, 90, 1, 0.8, 3.518456, 9.4930, 5.6259, 1.7612, 0.5917, 4
8192, 90, 1, 0.8, 3.517980, 6.0172, 3.1287, 1.8179, 0.5927, 8
8192, 90, 1, 0.8, 3.518270, 4.7229, 2.1219, 1.8874, 0.5916, 12
8192, 90, 1, 0.8, 3.518154, 4.2744, 1.7949, 1.9723, 0.5826, 16
8192, 90, 1, 0.8, 3.517499, 3.9669, 1.5848, 2.0781, 0.5708, 20
8192, 90, 1, 0.8, 3.518066, 3.7211, 1.4093, 2.1405, 0.5653, 24
8192, 90, 1, 0.8, 3.518130, 3.5143, 1.2332, 2.3246, 0.5605, 28
8192, 90, 1, 0.8, 3.517919, 3.4683, 1.1134, 2.4661, 0.5925, 32
